mag,depth,rad,prov_enco,lat,lon
0.03341254567892118,0.07593760381572995,0.18984400953932484,0.022781281144718984,-0.02581878529734818,0.977696649127523
0.023179682834675388,0.15453121889783591,0.06321731682184197,0.07024146313537996,-0.021072438940613992,0.9829590351165073
0.02175079665823788,0.07768141663656387,0.6136831914288545,0.15536283327312775,0.0010098584162753304,0.7699005202849845
0.023258189850855395,0.09690912437856414,0.07752729950285131,0.19381824875712828,-0.003779455850764002,0.9728706996364055
0.023356196755417852,0.12407979526315734,0.3503429513312678,0.03649405743034039,0.008685585668421014,0.9273139993049494
0.011899901543338675,0.8740272512865993,0.05334438622875958,0.09027511515636237,-0.03422247547291191,0.4730416034193388
0.025617240277010227,0.6048515065405192,0.2419406026162077,0.22059290238536586,-0.0249056502693155,0.725039058840159
0.02915236381562792,0.0940398832762191,0.2915236381562792,0.3009276264839011,0.04786630058759552,0.90137228120256
0.027825979831171587,0.11716202034177511,0.6810042432365678,0.01464525254272189,0.0024896929322627214,0.7221574028816163
0.010027771925964109,0.8966007839685556,0.24479560878088852,0.044240170261606364,0.005367807325074905,0.36619063597873636
0.01365913931619915,0.03252176027666464,0.9366266959679416,0.013008704110665856,-0.031155846345044723,0.3469096168711817
0.01365913931619915,0.03252176027666464,0.9366266959679416,0.013008704110665856,-0.031155846345044723,0.3469096168711817
0.01365913931619915,0.03252176027666464,0.9366266959679416,0.013008704110665856,-0.031155846345044723,0.3469096168711817
0.01365913931619915,0.03252176027666464,0.9366266959679416,0.013008704110665856,-0.031155846345044723,0.3469096168711817
0.019880843000691543,0.05522456389080984,0.7123968741914469,0.02761228194540492,0.009995646064236582,0.6987011823465261
0.02902025389368579,0.24296026515643918,0.18896909512167492,0.06748896254345534,-0.022068890751709893,0.9483549016606343
